Motif Number,C11,C21,C31,C41,C12,C22,C32,C42,C13,C23,C33,C43,C14,C24,C34,C44,x_o,y1_o,y2_o,z_o,T,T1,min_alpha,max_alpha,min_kappa,max_kappa,basal_e,t_duration,n_sampling,max_s,eta_t3
174,0,-1,-1,0,-1,0,1,1,-1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
175,0,-1,-1,0,-1,0,1,1,-1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
176,0,-1,-1,0,-1,0,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
177,0,-1,-1,0,-1,0,1,1,0,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
178,0,-1,-1,0,-1,0,1,1,0,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
179,0,-1,-1,0,-1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
180,0,-1,-1,0,-1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
181,0,-1,-1,0,-1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
182,0,-1,-1,0,-1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
183,0,-1,-1,0,-1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
184,0,-1,-1,0,-1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
185,0,-1,-1,0,-1,0,1,1,1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
186,0,-1,-1,0,-1,0,1,1,1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
187,0,-1,-1,0,-1,0,1,1,1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
188,0,-1,-1,0,-1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
189,0,-1,-1,0,-1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
190,0,-1,-1,0,-1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
191,0,-1,-1,0,-1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
192,0,-1,-1,0,-1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
193,0,-1,-1,0,-1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
194,0,-1,-1,0,0,0,1,-1,0,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
195,0,-1,-1,0,0,0,1,-1,0,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
196,0,-1,-1,0,0,0,1,-1,0,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
197,0,-1,-1,0,0,0,1,-1,0,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
198,0,-1,-1,0,0,0,1,-1,0,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
199,0,-1,-1,0,0,0,1,-1,0,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
200,0,-1,-1,0,0,0,1,-1,0,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
201,0,-1,-1,0,0,0,1,-1,0,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
202,0,-1,-1,0,0,0,1,-1,1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
203,0,-1,-1,0,0,0,1,-1,1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
204,0,-1,-1,0,0,0,1,-1,1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
205,0,-1,-1,0,0,0,1,-1,1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
206,0,-1,-1,0,0,0,1,-1,1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
207,0,-1,-1,0,0,0,1,-1,1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
208,0,-1,-1,0,0,0,1,-1,1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
209,0,-1,-1,0,0,0,1,-1,1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
210,0,-1,-1,0,0,0,1,-1,1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
211,0,-1,-1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
212,0,-1,-1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
213,0,-1,-1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
214,0,-1,-1,0,0,0,1,0,1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
215,0,-1,-1,0,0,0,1,0,1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
216,0,-1,-1,0,0,0,1,0,1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
217,0,-1,-1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
218,0,-1,-1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
219,0,-1,-1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
220,0,-1,-1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
221,0,-1,-1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
222,0,-1,-1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
223,0,-1,-1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
224,0,-1,-1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
225,0,-1,-1,0,0,0,1,1,1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
226,0,-1,-1,0,0,0,1,1,1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
227,0,-1,-1,0,0,0,1,1,1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
228,0,-1,-1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
229,0,-1,-1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
230,0,-1,-1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
231,0,-1,-1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
232,0,-1,-1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
233,0,-1,-1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
234,0,-1,-1,0,1,0,1,-1,1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
235,0,-1,-1,0,1,0,1,-1,1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
236,0,-1,-1,0,1,0,1,-1,1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
237,0,-1,-1,0,1,0,1,-1,1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
238,0,-1,-1,0,1,0,1,-1,1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
239,0,-1,-1,0,1,0,1,-1,1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
240,0,-1,-1,0,1,0,1,-1,1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
241,0,-1,-1,0,1,0,1,-1,1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
242,0,-1,-1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
243,0,-1,-1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
244,0,-1,-1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
245,0,-1,-1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
246,0,-1,-1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
247,0,-1,-1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
248,0,-1,-1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
249,0,-1,-1,1,-1,0,1,-1,-1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
250,0,-1,-1,1,-1,0,1,-1,-1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
251,0,-1,-1,1,-1,0,1,-1,-1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
252,0,-1,-1,1,-1,0,1,-1,-1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
253,0,-1,-1,1,-1,0,1,-1,-1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
254,0,-1,-1,1,-1,0,1,-1,-1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
255,0,-1,-1,1,-1,0,1,-1,-1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
256,0,-1,-1,1,-1,0,1,-1,-1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
257,0,-1,-1,1,-1,0,1,-1,0,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
258,0,-1,-1,1,-1,0,1,-1,0,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
259,0,-1,-1,1,-1,0,1,-1,0,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
260,0,-1,-1,1,-1,0,1,-1,0,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
261,0,-1,-1,1,-1,0,1,-1,0,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
262,0,-1,-1,1,-1,0,1,-1,0,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
263,0,-1,-1,1,-1,0,1,-1,0,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
264,0,-1,-1,1,-1,0,1,-1,0,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
265,0,-1,-1,1,-1,0,1,-1,0,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
266,0,-1,-1,1,-1,0,1,-1,1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
267,0,-1,-1,1,-1,0,1,-1,1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
268,0,-1,-1,1,-1,0,1,-1,1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
269,0,-1,-1,1,-1,0,1,-1,1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
270,0,-1,-1,1,-1,0,1,-1,1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
271,0,-1,-1,1,-1,0,1,-1,1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
272,0,-1,-1,1,-1,0,1,-1,1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
273,0,-1,-1,1,-1,0,1,-1,1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
274,0,-1,-1,1,-1,0,1,-1,1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
275,0,-1,-1,1,-1,0,1,0,-1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
276,0,-1,-1,1,-1,0,1,0,-1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
277,0,-1,-1,1,-1,0,1,0,-1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
278,0,-1,-1,1,-1,0,1,0,-1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
279,0,-1,-1,1,-1,0,1,0,-1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
280,0,-1,-1,1,-1,0,1,0,0,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
281,0,-1,-1,1,-1,0,1,0,0,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
282,0,-1,-1,1,-1,0,1,0,0,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
283,0,-1,-1,1,-1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
284,0,-1,-1,1,-1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
285,0,-1,-1,1,-1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
286,0,-1,-1,1,-1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
287,0,-1,-1,1,-1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
288,0,-1,-1,1,-1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
289,0,-1,-1,1,-1,0,1,0,1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
290,0,-1,-1,1,-1,0,1,0,1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
291,0,-1,-1,1,-1,0,1,0,1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
292,0,-1,-1,1,-1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
293,0,-1,-1,1,-1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
294,0,-1,-1,1,-1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
295,0,-1,-1,1,-1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
296,0,-1,-1,1,-1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
297,0,-1,-1,1,-1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
298,0,-1,-1,1,-1,0,1,1,-1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
299,0,-1,-1,1,-1,0,1,1,-1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
300,0,-1,-1,1,-1,0,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
301,0,-1,-1,1,-1,0,1,1,0,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
302,0,-1,-1,1,-1,0,1,1,0,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
303,0,-1,-1,1,-1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
304,0,-1,-1,1,-1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
305,0,-1,-1,1,-1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
306,0,-1,-1,1,-1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
307,0,-1,-1,1,-1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
308,0,-1,-1,1,-1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
309,0,-1,-1,1,-1,0,1,1,1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
310,0,-1,-1,1,-1,0,1,1,1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
311,0,-1,-1,1,-1,0,1,1,1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
312,0,-1,-1,1,-1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
313,0,-1,-1,1,-1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
314,0,-1,-1,1,-1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
315,0,-1,-1,1,-1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
316,0,-1,-1,1,-1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
317,0,-1,-1,1,-1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
318,0,-1,-1,1,0,0,1,-1,0,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
319,0,-1,-1,1,0,0,1,-1,0,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
320,0,-1,-1,1,0,0,1,-1,0,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
321,0,-1,-1,1,0,0,1,-1,0,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
322,0,-1,-1,1,0,0,1,-1,0,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
323,0,-1,-1,1,0,0,1,-1,0,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
324,0,-1,-1,1,0,0,1,-1,0,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
325,0,-1,-1,1,0,0,1,-1,0,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
326,0,-1,-1,1,0,0,1,-1,1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
327,0,-1,-1,1,0,0,1,-1,1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
328,0,-1,-1,1,0,0,1,-1,1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
329,0,-1,-1,1,0,0,1,-1,1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
330,0,-1,-1,1,0,0,1,-1,1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
331,0,-1,-1,1,0,0,1,-1,1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
332,0,-1,-1,1,0,0,1,-1,1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
333,0,-1,-1,1,0,0,1,-1,1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
334,0,-1,-1,1,0,0,1,-1,1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
335,0,-1,-1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
336,0,-1,-1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
337,0,-1,-1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
338,0,-1,-1,1,0,0,1,0,1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
339,0,-1,-1,1,0,0,1,0,1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
340,0,-1,-1,1,0,0,1,0,1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
341,0,-1,-1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
342,0,-1,-1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
343,0,-1,-1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
344,0,-1,-1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
345,0,-1,-1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
346,0,-1,-1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
347,0,-1,-1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
348,0,-1,-1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
349,0,-1,-1,1,0,0,1,1,1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
350,0,-1,-1,1,0,0,1,1,1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.025,2,10000,1,0.005
